667,San Antonio,sata,189,-98.5253,29.4658,USA,29.2646,29.5846,-98.6551,-98.3351
668,San Diego,sana,189,-117.1225,32.8312,USA,32.5348,33.1142,-117.3098,-116.9057
669,Dallas,dfwa,189,-96.7662,32.7936,USA,32.6132,33.0239,-97.0005,-96.4636
670,San Jose,sjca,189,-121.8486,37.3019,USA,37.1245,37.4692,-122.0457,-121.5892
671,Austin,aus,189,-97.7522,30.3004,USA,30.0985,30.5166,-97.9368,-97.5605
672,Fort Worth,ftw,189,-97.3473,32.7811,USA,32.5516,33.0495,-97.5924,-97.0336
673,Jacksonville,jaxa,189,-81.6749,30.3322,USA,30.1037,30.5862,-82.0495,-81.3167
674,Columbus,cmha,189,-82.985,39.9862,USA,39.8087,40.1573,-83.2102,-82.7713
675,Charlotte,clta,189,-80.8304,35.208,USA,35.0132,35.3931,-81.0096,-80.6701
676,Indianapolis,ind,189,-86.1458,39.7771,USA,39.6322,39.9275,-86.3281,-85.938
677,Seattle,seaa,189,-122.3244,47.6211,USA,47.481,47.7341,-122.4597,-122.2244
678,Denver,dena,189,-104.8759,39.7621,USA,39.6143,39.9142,-105.1099,-104.5997
679,Washington,wasa,189,-77.0163,38.9047,USA,38.7916,38.996,-77.1198,-76.9094
680,Boston,bos,189,-71.0846,42.3188,USA,42.2003,42.5203,-71.2183,-70.8983
681,El Paso,elpa,189,-106.4309,31.8479,USA,31.6222,32.0015,-106.6358,-106.1992
682,Nashville,bna,189,-86.7843,36.1715,USA,35.9678,36.4055,-87.0548,-86.5156
683,Detroit,dtta,189,-83.1024,42.3834,USA,42.2552,42.4502,-83.288,-82.9104
684,Portland,pdx,189,-122.65,45.5372,USA,45.4325,45.6529,-122.8367,-122.472
685,Oklahoma City,okca,189,-97.5136,35.4676,USA,35.313,35.633,-97.6771,-97.3571
686,Memphis,mema,189,-89.9773,35.1046,USA,34.9942,35.2639,-90.3084,-89.6371
687,Louisville,sdfa,189,-85.6485,38.1663,USA,37.9971,38.3801,-85.9471,-85.4051
688,Baltimore,bwi,189,-76.6144,39.3051,USA,39.1972,39.372,-76.7113,-76.5297
689,Milwaukee,mkea,189,-87.9673,43.0642,USA,42.9208,43.1949,-88.0711,-87.863
690,Albuquerque,abq,189,-106.6464,35.1053,USA,34.9241,35.2441,-106.811,-106.491
691,Tucson,tusa,189,-110.8782,32.1545,USA,32.0629,32.3829,-111.1348,-110.8148
692,Fresno,fat,189,-119.7941,36.7831,USA,36.6622,36.9089,-119.9344,-119.655
693,Mesa,msc,189,-111.718,33.4017,USA,33.2551,33.5751,-111.9915,-111.6715
694,Atlanta,atla,189,-84.4224,33.7627,USA,33.6478,33.8868,-84.5511,-84.2896
695,Sacramento,saca,189,-121.4683,38.5667,USA,38.4376,38.6855,-121.5601,-121.3627
696,Kansas City,mkca,189,-94.5541,39.1239,USA,38.8272,39.3567,-94.7659,-94.3855
697,Colorado Springs,cosa,189,-104.7606,38.8674,USA,38.674,38.994,-104.9853,-104.6653
698,Raleigh,rdu,189,-78.6435,35.8325,USA,35.7083,35.9707,-78.819,-78.4708
699,Omaha,oma,189,-96.0522,41.2627,USA,41.1906,41.3931,-96.2682,-95.8711
700,Long Beach,lgb,189,-118.1675,33.7981,USA,33.6906,33.8856,-118.249,-118.0633
701,Virginia Beach,orf,189,-76.0435,36.7335,USA,36.5504,37.0302,-76.2282,-75.8319
702,Minneapolis,mspa,189,-93.2678,44.9635,USA,44.8901,45.0513,-93.3291,-93.1939
703,Oakland,oak,189,-122.2165,37.7903,USA,37.6337,37.8854,-122.3559,-122.1144
704,Tampa,tpaa,189,-82.4451,27.9942,USA,27.8213,28.1714,-82.5865,-82.2539
706,Tulsa,tulb,189,-95.9042,36.1284,USA,35.9957,36.3157,-96.1529,-95.8329
707,Bakersfield,bfl,189,-119.0359,35.3529,USA,35.194,35.448,-119.265,-118.7723
708,New Orleans,msya,189,-89.9288,30.0687,USA,29.816,30.136,-90.2382,-89.9182
709,Wichita,icta,189,-97.3442,37.6896,USA,37.489,37.8402,-97.7344,-97.153
711,Cleveland,clea,189,-81.6804,41.4767,USA,41.3397,41.6597,-81.8537,-81.5337
715,Santa Ana,sna,189,-117.8819,33.7366,USA,33.6917,33.784,-117.9439,-117.8303
717,Lexington,lex,189,-84.4587,38.0423,USA,37.8453,38.2114,-84.6604,-84.2827
718,Corpus Christi,crp,189,-97.3755,27.726,USA,27.4836,27.8996,-97.6827,-96.9611
721,Cincinnati,cvga,189,-84.5061,39.1413,USA,39.0521,39.221,-84.7124,-84.3696
724,Pittsburgh,pita,189,-79.9762,40.4396,USA,40.3615,40.5012,-80.0955,-79.8657
725,Lincoln,lnk,189,-96.6788,40.809,USA,40.6489,40.9689,-96.8678,-96.5478
726,St. Louis,stla,189,-90.2451,38.6358,USA,38.5323,38.7743,-90.3207,-90.1642
728,Anchorage,anca,189,-149.1091,61.1508,USA,60.733,61.4839,-150.4206,-148.4624
732,Saint Petersburg,spg,189,-82.6652,27.7931,USA,27.6104,27.9304,-82.8295,-82.5095
734,Fort Wayne,fwa,189,-85.1437,41.0886,USA,40.9651,41.2005,-85.3035,-85.0007
737,Laredo,lrd,189,-99.4875,27.5629,USA,27.3664,27.7444,-99.7503,-99.331
738,Madison,msn,189,-89.3931,43.0826,USA,42.9981,43.1719,-89.5717,-89.2466
740,Lubbock,lbb,189,-101.8878,33.5659,USA,33.4479,33.7085,-102.0321,-101.749
741,Reno,rno,189,-119.8483,39.5497,USA,39.3924,39.7234,-120.0024,-119.6993
743,Buffalo,buf,189,-78.8487,42.9016,USA,42.826,42.9665,-78.9195,-78.7952
746,Winston-Salem,int,189,-80.2611,36.1029,USA,35.9966,36.2182,-80.3859,-80.101
751,Norfolk,orfa,189,-76.259,36.8945,USA,36.8208,36.9697,-76.3449,-76.1767
753,Boise,boi,189,-116.2312,43.6007,USA,43.4566,43.7766,-116.3609,-116.0409
755,Richmond,ric,189,-77.4756,37.5295,USA,37.4467,37.6028,-77.6012,-77.3853
757,Spokane,gega,189,-117.433,47.6671,USA,47.5868,47.7588,-117.604,-117.3039
759,Modesto,mod,189,-121.0028,37.6374,USA,37.5219,37.7114,-121.0965,-120.9012
761,Des Moines,dsm,189,-93.6105,41.5725,USA,41.4796,41.6589,-93.7091,-93.4937
762,San Bernardino,sbd,189,-117.2946,34.1417,USA,33.9483,34.2683,-117.4498,-117.1298
763,Baton Rouge,btr,189,-91.131,30.4418,USA,30.3384,30.559,-91.235,-90.9993
765,Salt Lake City,slc,189,-111.9306,40.7777,USA,40.5996,40.9196,-112.0468,-111.7268
767,Oxnard,oxr,189,-119.1815,34.1963,USA,34.119,34.2615,-119.3292,-119.1197
772,Fayetteville,fyva,189,-94.166,36.0713,USA,35.9026,36.2226,-94.3174,-93.9974
773,Grand Rapids,grr,189,-85.6562,42.962,USA,42.8836,43.029,-85.7515,-85.5686
775,Rochester,roc,189,-77.6162,43.168,USA,43.1033,43.2681,-77.7015,-77.5312
776,Charleston,chs,189,-79.9628,32.8153,USA,32.6685,32.9735,-80.1438,-79.7971
777,Palm Springs,pspa,189,-80.0968,26.6349,USA,33.6124,33.932,-116.7121,-116.4428
779,Branson,bkg,189,-93.2635,36.651,USA,36.5943,36.7009,-93.3147,-93.2113
780,Montreal,ymqa,33,-73.5617,45.5089,Canada,45.4101,45.7048,-73.9742,-73.4743
781,Calgary,yyc,33,-114.0667,51.05,Canada,50.8425,51.2125,-114.3158,-113.86
782,Edmonton,yeg,33,-113.4903,53.5344,Canada,53.3373,53.7163,-113.7138,-113.2715
783,Ottawa,yowa,33,-75.695,45.4247,Canada,45.2611,45.5811,-75.8501,-75.5301
784,Winnipeg,ywg,33,-97.1464,49.8844,Canada,49.7136,49.994,-97.3492,-96.9565
785,Quebec City,yqba,33,-71.2081,46.8139,Canada,46.7277,46.9807,-71.5492,-71.1337
786,Hamilton,yhm,33,-79.8692,43.2567,Canada,43.0505,43.4707,-80.2486,-79.6221
787,Kitchener,ykf,33,-80.4728,43.4186,Canada,43.3539,43.5068,-80.5735,-80.3784
789,Victoria,yyja,33,-123.3647,48.4283,Canada,48.4028,48.4505,-123.3981,-123.3224
790,Halifax,yhza,33,-63.5906,44.6475,Canada,44.5812,44.7112,-63.7227,-63.5432
792,Windsor,yqg,33,-83.0,42.2833,Canada,42.1571,42.4771,-83.1953,-82.8753
793,Saskatoon,yxe,33,-106.6833,52.1333,Canada,52.0698,52.2311,-106.825,-106.5037
795,Regina,yqr,33,-104.6067,50.4547,Canada,50.3964,50.5207,-104.7781,-104.4921
796,St. John's,yyt,33,-52.7971,47.4817,Canada,47.3274,47.6339,-53.0379,-52.6128
797,Kelowna,ylw,33,-119.4956,49.8881,Canada,49.7728,50.0255,-119.5891,-119.3198
800,Rishikesh,,78,78.267612,30.086928,India,29.9631,30.3085,78.0362,78.31
801,Gokarna,,78,74.318841,14.547859,India,14.504,14.584,74.2784,74.3584
802,Arambol,,78,73.69811692,15.69776815,India,15.671,15.711,73.6836,73.7236
803,Tiruvannamalai,,78,79.0761989,12.2343228,India,12.2124,12.2641,79.0534,79.0889
804,Darjeeling,,78,88.263176,27.0377554,India,26.8778,27.1978,88.1032,88.4232
805,Haridwar,,78,78.1452985,29.9384473,India,29.7784,30.0984,77.9853,78.3053
806,Kanyakumari,,78,77.5499338,8.079252,India,8.0393,8.1193,77.5099,77.5899
807,Buddha Gaya,,78,84.9831416,24.6904398,India,35.5293,35.8493,51.2296,51.5496
808,Sarnath,,78,83.025214,25.371556,India,25.3576,25.3976,83.0076,83.0476
809,Kushinagar,,78,83.9162322,26.7438272,India,26.55,27.297,83.5246,84.42
810,Shrawasti,,78,81.886684,27.68320155,India,35.5293,35.8493,51.2296,51.5496
811,Rajgir,,78,85.4207368,25.0299973,India,25.0178,25.0447,85.4098,85.4285
812,Sankasya,,78,76.36429,30.37004,India,35.5293,35.8493,51.2296,51.5496
813,Tirumala,,78,79.350898,13.680736,India,13.6395,13.7195,79.3098,79.3898
814,Badrinath,,78,79.493763,30.743309,India,30.7023,30.7823,79.453,79.533
815,Kedarnath,,78,79.066894,30.734627,India,30.6946,30.7746,79.0273,79.1073
816,Prayagraj,,78,81.846311,25.435801,India,25.2781,25.5981,81.6738,81.9938
818,Mathura,,78,77.673673,27.492413,India,27.3356,27.6556,77.5256,77.8456
819,Vrindavan,,78,77.659339,27.565009,India,27.5354,27.6154,77.6538,77.7338
820,Somnath,,78,70.401157,20.888047,India,20.8707,20.9107,70.3825,70.4225
821,Dwarka,,78,68.968456,22.244197,India,22.2071,22.2871,68.9342,69.0142
822,Jammu,,78,74.857026,32.726602,India,32.5586,32.8786,74.6981,75.0181
823,Ujjain,,78,75.788516,23.176467,India,23.0285,23.3485,75.6117,75.9317
824,Shirdi,,78,74.476212,19.764536,India,19.7268,19.8068,74.4354,74.5154
825,Palolem,,78,74.023219,15.009965,India,14.9928,15.0328,74.0019,74.0419
826,Varkala,,78,76.716336,8.737868,India,8.6942,8.7742,76.6857,76.7657
827,Alwar,,78,76.634574,27.552991,India,27.5349,27.595,76.5869,76.6271
828,Amritapuri,,78,76.489564,9.094938,India,9.068,9.108,76.4677,76.5077
2000,Chernihiv,,186,,,Ukraine,51.3341,51.6541,31.1343,31.4543
2001,Cherkasy,,186,,,Ukraine,49.2848,49.6048,31.8988,32.2188
2002,Zhytomyr,,186,,,Ukraine,50.0998,50.4198,28.5092,28.8292
2003,Rivne,,186,,,Ukraine,50.5693,50.6523,26.1476,26.3409
2004,Lutsk,,186,,,Ukraine,50.5851,50.9051,25.1601,25.4801
2005,Khmelnytskyi,,186,,,Ukraine,49.2596,49.5796,26.8194,27.1394
2006,Ternopil,,186,,,Ukraine,49.3958,49.7158,25.4319,25.7519
2007,Mukachevo,,186,,,Ukraine,48.4101,48.4697,22.6573,22.7637
2008,Uzhgorod,,186,,,Ukraine,48.5762,48.6615,22.2098,22.3419
2009,Poltava,,186,,,Ukraine,49.4297,49.7497,34.3908,34.7108
2010,Uman,,186,,,Ukraine,48.7098,48.7898,30.1803,30.2603
2011,Mykolaiv,,186,,,Ukraine,46.8159,47.1359,31.834,32.154
2014,Voznesensk,,186,,,Ukraine,47.528,47.608,31.2939,31.3739
2015,Yuzhnoukrainsk,,186,,,Ukraine,47.7843,47.8643,31.1387,31.2187
2016,Kryvyi Rih,,186,,,Ukraine,47.7503,48.0703,33.2318,33.5518
2017,Pyatigorsk,,145,,,Russia,44.0272,44.0721,42.9564,43.1161
2018,Dombay,,145,,,Russia,43.2828,43.3075,41.6166,41.6345
2019,Arkhyz,,145,,,Russia,43.558,43.5704,41.2711,41.2906
2020,Yessentuki,,145,,,Russia,43.887,44.207,42.6977,43.0177
2021,Yalta,,145,,,Ukraine,44.4778,44.5271,34.1209,34.1941
2022,Simferopol,,145,,,Ukraine,44.8908,45.0043,34.0289,34.1989
2023,Sevastopol,,145,,,Russia,53.4522,53.4599,35.1813,35.1936
2023,Kerch,,186,,,Ukraine,45.213,45.395,36.3496,36.6379
,Mariupol,,186,,,Ukraine,47.0276,47.2295,37.4655,37.6948
,Novokuznetsk ,,145,,,Russia,53.6403,53.9483,86.8592,87.4509
,Blagoveshchensk ,,145,,,Russia,50.1305,50.4505,127.3672,127.6872
,Noyabrsk ,,145,,,Russia,63.0403,63.3603,75.2876,75.6076
