from,to,transportation_type_id,transportation_type,price_unit,unit,price_euro,duration_minutes
103,193,1,flight,550,SEK,51.24,380.0
103,193, ,car,4500,SEK,419.24,1754.9
103,196,1,flight,55,EUR,55.0,420.0
103,196, ,car,310,EUR,310.0,1320.5
103,196,1,flight,55,EUR,55.0,420.0
103,196, ,car,310,EUR,310.0,1320.5
103,197,1,flight,55,EUR,55.0,375.0
103,197, ,car,300,EUR,300.0,1243.2
103,200,1,flight,55,EUR,55.0,175.0
103,201,1,flight,60,EUR,60.0,340.0
103,201, ,car,480,EUR,480.0,2408.6
103,202,1,flight,80,EUR,80.0,465.0
103,202, ,car,240,EUR,240.0,1055.9
103,203,1,flight,17,GBP,20.37,765.0
103,204, ,car,60000,HUF,162.76,802.8
103,205,1,flight,22,EUR,22.0,455.0
103,206,1,flight,750,TRY,46.72,280.0
104,100,1,flight,500,USD,447.91,985.0
104,101,1,flight,75,GBP,89.86,385.0
104,103,1,flight,30,EUR,30.0,60.0
104,105,1,flight,30,EUR,30.0,365.0
104,105, ,car,480,EUR,480.0,2050.8
104,106,1,flight,130,EUR,130.0,375.0
104,106, ,car,500,EUR,500.0,2195.3
104,107,1,flight,150,DKK,20.16,300.0
104,107, ,car,3000,DKK,403.2,1708.3
104,108,1,flight,500,DKK,67.2,295.0
104,108, ,car,3000,DKK,403.2,1668.2
104,109,1,flight,24,EUR,24.0,240.0
104,111,1,flight,50,EUR,50.0,210.0
104,111, ,car,380,EUR,380.0,1584.0
104,112,1,flight,2800,TRY,174.43,260.0
104,112, ,car,4100,TRY,255.41,1341.9
104,113,1,flight,1300,TRY,80.98,210.0
104,113, ,car,3300,TRY,205.58,983.2
104,114,1,flight,1000,TRY,62.3,245.0
104,114, ,car,3800,TRY,236.72,1230.9
104,115,1,flight,21,CHF,20.35,385.0
104,115, ,car,310,CHF,300.39,1296.6
104,116,1,flight,35,EUR,35.0,200.0
104,116, ,car,370,EUR,370.0,1540.8
104,116,1,flight,23,EUR,23.0,205.0
104,116, ,car,370,EUR,370.0,1540.7
104,116,1,flight,35,EUR,35.0,200.0
104,116, ,car,370,EUR,370.0,1540.8
104,116,1,flight,23,EUR,23.0,205.0
104,116, ,car,370,EUR,370.0,1540.7
104,117, ,car,160,USD,143.33,700.2
104,118, ,car,210,USD,188.12,839.5
104,119,1,flight,19,GBP,22.76,360.0
104,119,1,flight,60,GBP,71.89,370.0
104,119,1,flight,19,GBP,22.76,360.0
104,119,1,flight,60,GBP,71.89,370.0
104,120,1,flight,30,GBP,35.94,240.0
104,121,1,flight,55,GBP,65.9,575.0
104,122,1,flight,27,GBP,32.35,235.0
104,123,1,flight,4900,HUF,13.29,120.0
104,123, ,car,70000,HUF,189.89,857.2
104,124,1,flight,24,EUR,24.0,175.0
104,124, ,car,310,EUR,310.0,1320.0
104,126,1,flight,100,EUR,100.0,455.0
104,126, ,car,460,EUR,460.0,1952.6
104,127,1,flight,210,DKK,28.22,315.0
104,127, ,car,2900,DKK,389.76,1619.8
104,128,1,flight,25,EUR,25.0,190.0
104,128, ,car,410,EUR,410.0,1770.8
104,129,1,flight,60,EUR,60.0,315.0
104,129, ,car,460,EUR,460.0,1940.3
104,130,1,flight,19,EUR,19.0,140.0
104,130, ,car,270,EUR,270.0,1153.8
104,131,1,flight,440,NOK,43.62,340.0
104,131, ,car,6000,NOK,594.78,2506.2
104,132,1,flight,850,NOK,84.26,430.0
104,132, ,car,7500,NOK,743.47,3041.5
104,134,1,flight,30,USD,26.87,85.0
104,134, ,car,180,USD,161.25,809.2
104,135,1,flight,5500,RSD,-1,100.0
104,135, ,car,17000,RSD,-1,665.1
104,135, ,car,14000,RUB,146.26,677.9
104,135,1,flight,5500,RSD,-1,100.0
104,135, ,car,17000,RSD,-1,665.1
104,135, ,car,14000,RUB,146.26,677.9
104,136,1,flight,13,EUR,13.0,250.0
104,136, ,car,220,EUR,220.0,971.2
104,137,1,flight,45,EUR,45.0,210.0
104,137, ,car,410,EUR,410.0,1791.0
104,139,1,flight,3200,CZK,127.54,280.0
104,139, ,car,6000,CZK,239.14,1033.9
104,140,1,flight,50,EUR,50.0,170.0
104,140, ,car,320,EUR,320.0,1408.4
104,141, ,car,31000,RUB,323.87,1430.8
104,142,1,flight,27,GBP,32.35,390.0
104,145,1,flight,19,EUR,19.0,185.0
104,145, ,car,340,EUR,340.0,1426.6
104,146,1,flight,30,EUR,30.0,60.0
104,147,1,flight,290,DKK,38.98,190.0
104,147, ,car,3100,DKK,416.64,1717.8
104,147, ,car,3000,DKK,403.2,1706.8
104,147,1,flight,290,DKK,38.98,190.0
104,147, ,car,3100,DKK,416.64,1717.8
104,147, ,car,3000,DKK,403.2,1706.8
104,150,1,flight,25,EUR,25.0,365.0
104,151,1,flight,21,EUR,21.0,260.0
104,152,1,flight,20,EUR,20.0,100.0
104,153,1,flight,45,USD,40.31,245.0
104,153, ,car,220,USD,197.08,1023.0
104,154,1,flight,75,EUR,75.0,405.0
104,154, ,car,360,EUR,360.0,1571.3
104,155, ,car,330,EUR,330.0,1418.5
104,156,1,flight,30,EUR,30.0,475.0
104,156, ,car,420,EUR,420.0,1761.1
104,159,1,flight,21,EUR,21.0,285.0
104,159, ,car,350,EUR,350.0,1443.0
104,160,1,flight,40,EUR,40.0,290.0
104,160, ,car,290,EUR,290.0,1237.8
104,161,1,flight,60,EUR,60.0,190.0
104,161, ,car,350,EUR,350.0,1459.2
104,161, ,car,360,EUR,360.0,1500.4
104,161, ,car,33000,RUB,344.76,1471.1
104,161,1,flight,60,EUR,60.0,190.0
104,161, ,car,350,EUR,350.0,1459.2
104,161, ,car,360,EUR,360.0,1500.4
104,161, ,car,33000,RUB,344.76,1471.1
104,161,1,flight,60,EUR,60.0,190.0
104,161, ,car,350,EUR,350.0,1459.2
104,161, ,car,360,EUR,360.0,1500.4
104,161, ,car,33000,RUB,344.76,1471.1
104,162,1,flight,20,EUR,20.0,255.0
104,163,1,flight,1200,TRY,74.75,275.0
104,163, ,car,4000,TRY,249.18,1177.8
104,164,1,flight,350,HRK,46.35,90.0
104,164, ,car,1000,HRK,132.42,831.7
104,166,1,flight,27,GBP,32.35,255.0
104,169, ,car,2900,DKK,389.76,1616.6
104,171,1,flight,160,ILS,40.52,525.0
104,172,1,flight,22,EUR,22.0,200.0
104,172, ,car,370,EUR,370.0,1525.6
104,174,1,flight,29,EUR,29.0,180.0
104,174, ,car,320,EUR,320.0,1344.9
104,174, ,car,330,EUR,330.0,1407.7
104,174,1,flight,29,EUR,29.0,180.0
104,174, ,car,320,EUR,320.0,1344.9
104,174, ,car,330,EUR,330.0,1407.7
104,175,1,flight,140,EUR,140.0,315.0
104,175, ,car,290,EUR,290.0,1285.0
104,176,1,flight,35,EUR,35.0,485.0
104,177,1,flight,65,EUR,65.0,250.0
104,177, ,car,280,EUR,280.0,1210.3
104,178,1,flight,1100,NOK,109.04,440.0
104,178, ,car,6000,NOK,594.78,2602.1
104,179,1,flight,75,EUR,75.0,400.0
104,179, ,car,550,EUR,550.0,2435.4
104,180,1,flight,65,EUR,65.0,470.0
104,181,1,flight,110,EUR,110.0,325.0
104,181, ,car,220,EUR,220.0,969.9
104,183,1,flight,20,USD,17.92,500.0
104,184,1,flight,35,GBP,41.93,360.0
104,184,1,flight,35,GBP,41.93,360.0
104,185, ,car,500,EUR,500.0,2567.6
104,186,1,flight,65,EUR,65.0,335.0
104,186, ,car,500,EUR,500.0,2247.9
104,187,1,flight,35,EUR,35.0,465.0
104,187, ,car,400,EUR,400.0,1708.5
104,189,1,flight,23000,INR,272.85,585.0
104,190, ,car,380,EUR,380.0,1554.9
104,191,1,flight,85,PLN,18.26,300.0
104,191, ,car,1500,PLN,322.21,1465.5
104,192,1,flight,45,CHF,43.6,170.0
104,192, ,car,330,CHF,319.77,1415.5
104,193,1,flight,420,SEK,39.13,210.0
104,193, ,car,4900,SEK,456.5,1913.9
104,193,1,flight,420,SEK,39.13,210.0
104,193, ,car,4900,SEK,456.5,1913.9
104,194,1,flight,65,GBP,77.88,330.0
104,196,1,flight,35,EUR,35.0,200.0
104,196, ,car,350,EUR,350.0,1479.5
104,196,1,flight,75000,RUB,783.56,1074.0
104,196,1,flight,35,EUR,35.0,200.0
104,196, ,car,350,EUR,350.0,1479.5
104,196,1,flight,75000,RUB,783.56,1074.0
104,197,1,flight,90,EUR,90.0,185.0
104,197, ,car,330,EUR,330.0,1402.3
104,200,1,flight,23,EUR,23.0,50.0
104,201,1,flight,35,EUR,35.0,210.0
104,201, ,car,500,EUR,500.0,2567.7
104,202,1,flight,132,EUR,132.0,330.0
104,202, ,car,280,EUR,280.0,1214.9
104,203,1,flight,21,GBP,25.16,480.0
104,204, ,car,75000,HUF,203.46,961.8
104,205,1,flight,45,EUR,45.0,315.0
104,206,1,flight,900,TRY,56.07,75.0
104,206, ,car,3400,TRY,211.81,989.8
105,100,1,flight,430,USD,385.2,1425.0
105,101,1,flight,18,GBP,21.57,205.0
105,103,1,flight,23,EUR,23.0,485.0
105,103, ,car,440,EUR,440.0,1882.8
105,104,1,flight,30,EUR,30.0,340.0
105,104, ,car,480,EUR,480.0,2048.6
105,106,1,flight,90,EUR,90.0,195.0
105,106, ,car,29,EUR,29.0,159.0
105,107,1,flight,170,DKK,22.85,300.0
105,107, ,car,2600,DKK,349.44,1498.2
105,108,1,flight,160,DKK,21.5,300.0
105,108, ,car,2500,DKK,336.0,1458.2
105,109,1,flight,30,EUR,30.0,500.0
105,109, ,car,240,EUR,240.0,1039.9
105,111,1,flight,40,EUR,40.0,170.0
105,111, ,car,270,EUR,270.0,1160.4
105,112,1,flight,1000,TRY,62.3,535.0
105,112, ,car,7500,TRY,467.22,2572.7
105,113,1,flight,800,TRY,49.84,420.0
105,113, ,car,7000,TRY,436.07,2214.0
105,114,1,flight,1300,TRY,80.98,370.0
105,114, ,car,7500,TRY,467.22,2461.7
105,115, ,car,200,CHF,193.8,945.6
105,116,1,flight,29,EUR,29.0,145.0
105,116, ,car,210,EUR,210.0,1040.2
105,116,1,flight,35,EUR,35.0,155.0
105,116, ,car,210,EUR,210.0,1015.6
105,116,1,flight,29,EUR,29.0,145.0
105,116, ,car,210,EUR,210.0,1040.2
105,116,1,flight,35,EUR,35.0,155.0
105,116, ,car,210,EUR,210.0,1015.6
105,117,1,flight,65,USD,58.23,380.0
105,117, ,car,380,USD,340.41,1840.6
105,118,1,flight,18,USD,16.12,470.0
105,118, ,car,260,USD,232.91,1284.9
105,119,1,flight,40,GBP,47.93,190.0
105,119,1,flight,35,GBP,41.93,320.0
105,119,1,flight,40,GBP,47.93,190.0
105,119,1,flight,35,GBP,41.93,320.0
105,120,1,flight,24,GBP,28.76,170.0
105,121,1,flight,14,GBP,16.77,150.0
105,122,1,flight,17,GBP,20.37,150.0
105,123,1,flight,8000,HUF,21.7,175.0
105,123, ,car,90000,HUF,244.15,1383.5
105,124,1,flight,25,EUR,25.0,185.0
105,124, ,car,270,EUR,270.0,1265.5
105,126,1,flight,25,EUR,25.0,415.0
105,126, ,car,190,EUR,190.0,945.3
105,127,1,flight,190,DKK,25.54,195.0
105,127, ,car,2400,DKK,322.56,1409.7
