from,to,transportation_type_id,transportation_type,price_unit,unit,price_euro,duration_HR,json
12,18,1,flight,130,USD,112.05,17.9,"{""option_id"": 0, ""option"": ""Fly-Nay-Pyi-Taw-to-Kathmandu"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Kathmandu Airport (KTM)"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""dest_code"": ""NP"", ""dest_zone"": ""Asia/Kathmandu"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""NYT"", ""org_name"": ""Nay Pyi Taw"", ""unknown"": """", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_town"": ""Naypyitaw"", ""org_country"": ""Myanmar"", ""org_zone"": ""AS"", ""dest_code"": ""KTM"", ""dest_name"": ""Kathmandu"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""dest_town"": ""Province 3"", ""dest_country"": ""Nepal"", ""dest_zone"": ""AS"", ""duration"": 64500, ""price_unit"": ""USD"", ""min_price_unit"": 130, ""max_price_unit"": 494.72}}, ""dist_trip"": 1421}"
12,18, ,car,180,USD,155.15,32.0,"{""option_id"": 5, ""option"": ""Drive"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Kathmandu Airport (KTM)"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""dest_code"": ""NP"", ""dest_zone"": ""Asia/Kathmandu"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 115179.833, ""org_cat"": ""node"", ""org_name"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""dest_cat"": ""node"", ""dest_name"": ""Kathmandu Airport (KTM)"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""price_unit"": ""USD"", ""min_price_unit"": 180, ""max_price_unit"": 268.97}}, ""dist_trip"": 1421}"
12,19,1,flight,180,USD,155.15,16.6,"{""option_id"": 0, ""option"": ""Fly-from-Nay-Pyi-Taw"", ""org"": ""Nay Pyi Taw Airport (NYT)"", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_code"": ""MM"", ""org_zone"": ""Asia/Rangoon"", ""org_unknown"": 1, ""dest"": ""Kabul Airport (KBL)"", ""dest_lat"": 34.56098, ""dest_lng"": 69.21086, ""dest_code"": ""AF"", ""dest_zone"": ""Asia/Kabul"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""NYT"", ""org_name"": ""Nay Pyi Taw"", ""unknown"": """", ""org_lat"": 19.6225, ""org_lng"": 96.20139, ""org_town"": ""Naypyitaw"", ""org_country"": ""Myanmar"", ""org_zone"": ""AS"", ""dest_code"": ""KBL"", ""dest_name"": ""Kabul"", ""dest_lat"": 34.56098, ""dest_lng"": 69.21086, ""dest_town"": ""Wil\u0101yat-e K\u0101bul"", ""dest_country"": ""Afghanistan"", ""dest_zone"": ""AS"", ""duration"": 59700, ""price_unit"": ""USD"", ""min_price_unit"": 180, ""max_price_unit"": 769.53}}, ""dist_trip"": 3131}"
13,9,1,flight,340,USD,293.05,8.6,"{""option_id"": 0, ""option"": ""Fly-Muscat-to-Tashkent"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Tashkent Airport (TAS)"", ""dest_lat"": 41.26384, ""dest_lng"": 69.26547, ""dest_code"": ""UZ"", ""dest_zone"": ""Asia/Tashkent"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCT"", ""org_name"": ""Muscat"", ""unknown"": """", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""org_country"": ""Oman"", ""org_zone"": ""AS"", ""dest_code"": ""TAS"", ""dest_name"": ""Tashkent"", ""dest_lat"": 41.26384, ""dest_lng"": 69.26547, ""dest_town"": ""Toshkent Shahri"", ""dest_country"": ""Uzbekistan"", ""dest_zone"": ""AS"", ""duration"": 30900, ""price_unit"": ""USD"", ""min_price_unit"": 340, ""max_price_unit"": 634.71}}, ""dist_trip"": 2211}"
13,10,1,flight,200,USD,172.38,14.2,"{""option_id"": 0, ""option"": ""Fly-to-Sanaa"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Sanaa Airport (SAH)"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""dest_code"": ""YE"", ""dest_zone"": ""Asia/Aden"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCT"", ""org_name"": ""Muscat"", ""unknown"": """", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""org_country"": ""Oman"", ""org_zone"": ""AS"", ""dest_code"": ""SAH"", ""dest_name"": ""Sanaa"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""dest_town"": ""Amanat Alasimah"", ""dest_country"": ""Yemen"", ""dest_zone"": ""AS"", ""duration"": 51000, ""price_unit"": ""USD"", ""min_price_unit"": 200, ""max_price_unit"": 938.19}}, ""dist_trip"": 1726}"
13,10, ,car,100,USD,86.19,27.6,"{""option_id"": 5, ""option"": ""Drive"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Sanaa Airport (SAH)"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""dest_code"": ""YE"", ""dest_zone"": ""Asia/Aden"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 99450.623, ""org_cat"": ""node"", ""org_name"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""dest_cat"": ""node"", ""dest_name"": ""Sanaa Airport (SAH)"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""price_unit"": ""USD"", ""min_price_unit"": 100, ""max_price_unit"": 154.93}}, ""dist_trip"": 1726}"
13,11,1,flight,490,USD,422.34,7.9,"{""option_id"": 0, ""option"": ""Fly-Muscat-to-Phnom-Penh"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Phnom Penh Airport (PNH)"", ""dest_lat"": 11.55288, ""dest_lng"": 104.8447, ""dest_code"": ""KH"", ""dest_zone"": ""Asia/Phnom_Penh"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCT"", ""org_name"": ""Muscat"", ""unknown"": """", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""org_country"": ""Oman"", ""org_zone"": ""AS"", ""dest_code"": ""PNH"", ""dest_name"": ""Phnom Penh"", ""dest_lat"": 11.55288, ""dest_lng"": 104.8447, ""dest_town"": ""Phnom Penh"", ""dest_country"": ""Cambodia"", ""dest_zone"": ""AS"", ""duration"": 28500, ""price_unit"": ""USD"", ""min_price_unit"": 490, ""max_price_unit"": 2085.82}}, ""dist_trip"": 5094}"
13,11, ,car,850,USD,732.63,134.8,"{""option_id"": 4, ""option"": ""Drive"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Phnom Penh Airport (PNH)"", ""dest_lat"": 11.55288, ""dest_lng"": 104.8447, ""dest_code"": ""KH"", ""dest_zone"": ""Asia/Phnom_Penh"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 485187.819, ""org_cat"": ""node"", ""org_name"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""dest_cat"": ""node"", ""dest_name"": ""Phnom Penh Airport (PNH)"", ""dest_lat"": 11.55288, ""dest_lng"": 104.8447, ""price_unit"": ""USD"", ""min_price_unit"": 850, ""max_price_unit"": 1243.94}}, ""dist_trip"": 5094}"
13,12,1,flight,340,USD,293.05,13.9,"{""option_id"": 0, ""option"": ""Fly-to-Nay-Pyi-Taw"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Nay Pyi Taw Airport (NYT)"", ""dest_lat"": 19.6225, ""dest_lng"": 96.20139, ""dest_code"": ""MM"", ""dest_zone"": ""Asia/Rangoon"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCT"", ""org_name"": ""Muscat"", ""unknown"": """", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""org_country"": ""Oman"", ""org_zone"": ""AS"", ""dest_code"": ""NYT"", ""dest_name"": ""Nay Pyi Taw"", ""dest_lat"": 19.6225, ""dest_lng"": 96.20139, ""dest_town"": ""Naypyitaw"", ""dest_country"": ""Myanmar"", ""dest_zone"": ""AS"", ""duration"": 50100, ""price_unit"": ""USD"", ""min_price_unit"": 340, ""max_price_unit"": 1110.13}}, ""dist_trip"": 3939}"
13,12, ,car,400,USD,344.77,112.5,"{""option_id"": 7, ""option"": ""Drive"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Nay Pyi Taw Airport (NYT)"", ""dest_lat"": 19.6225, ""dest_lng"": 96.20139, ""dest_code"": ""MM"", ""dest_zone"": ""Asia/Rangoon"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 404915.501, ""org_cat"": ""node"", ""org_name"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""dest_cat"": ""node"", ""dest_name"": ""Nay Pyi Taw Airport (NYT)"", ""dest_lat"": 19.6225, ""dest_lng"": 96.20139, ""price_unit"": ""USD"", ""min_price_unit"": 400, ""max_price_unit"": 588.86}}, ""dist_trip"": 3939}"
13,15,1,flight,320,USD,275.81,6.4,"{""option_id"": 0, ""option"": ""Fly"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Male Airport (MLE)"", ""dest_lat"": 4.18991, ""dest_lng"": 73.52717, ""dest_code"": ""MV"", ""dest_zone"": ""Indian/Maldives"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCT"", ""org_name"": ""Muscat"", ""unknown"": """", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""org_country"": ""Oman"", ""org_zone"": ""AS"", ""dest_code"": ""MLE"", ""dest_name"": ""Male"", ""dest_lat"": 4.18991, ""dest_lng"": 73.52717, ""dest_town"": ""Maale"", ""dest_country"": ""Maldives"", ""dest_zone"": ""AS"", ""duration"": 23100, ""price_unit"": ""USD"", ""min_price_unit"": 320, ""max_price_unit"": 787.24}}, ""dist_trip"": 2700}"
13,17,1,flight,170,USD,146.53,2.2,"{""option_id"": 0, ""option"": ""Fly"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Kuwait Airport (KWI)"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""dest_code"": ""KW"", ""dest_zone"": ""Asia/Kuwait"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCT"", ""org_name"": ""Muscat"", ""unknown"": """", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""org_country"": ""Oman"", ""org_zone"": ""AS"", ""dest_code"": ""KWI"", ""dest_name"": ""Kuwait"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""dest_town"": ""Mu\u1e29\u0101faz\u0327at al Farw\u0101n\u012byah"", ""dest_country"": ""Kuwait"", ""dest_zone"": ""AS"", ""duration"": 7800, ""price_unit"": ""USD"", ""min_price_unit"": 170, ""max_price_unit"": 991.71}}, ""dist_trip"": 1204}"
13,17, ,car,70,USD,60.33,17.0,"{""option_id"": 1, ""option"": ""Drive"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Kuwait Airport (KWI)"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""dest_code"": ""KW"", ""dest_zone"": ""Asia/Kuwait"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 61077.066, ""org_cat"": ""node"", ""org_name"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""dest_cat"": ""node"", ""dest_name"": ""Kuwait Airport (KWI)"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""price_unit"": ""USD"", ""min_price_unit"": 70, ""max_price_unit"": 106.42}}, ""dist_trip"": 1204}"
13,18,1,flight,160,USD,137.91,5.9,"{""option_id"": 0, ""option"": ""Fly-Muscat-to-Kathmandu"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Kathmandu Airport (KTM)"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""dest_code"": ""NP"", ""dest_zone"": ""Asia/Kathmandu"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCT"", ""org_name"": ""Muscat"", ""unknown"": """", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""org_country"": ""Oman"", ""org_zone"": ""AS"", ""dest_code"": ""KTM"", ""dest_name"": ""Kathmandu"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""dest_town"": ""Province 3"", ""dest_country"": ""Nepal"", ""dest_zone"": ""AS"", ""duration"": 21300, ""price_unit"": ""USD"", ""min_price_unit"": 160, ""max_price_unit"": 824.78}}, ""dist_trip"": 2750}"
13,19,1,flight,190,USD,163.76,6.9,"{""option_id"": 0, ""option"": ""Fly-from-Muscat"", ""org"": ""Muscat Airport (MCT)"", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_code"": ""OM"", ""org_zone"": ""Asia/Muscat"", ""org_unknown"": 1, ""dest"": ""Kabul Airport (KBL)"", ""dest_lat"": 34.56098, ""dest_lng"": 69.21086, ""dest_code"": ""AF"", ""dest_zone"": ""Asia/Kabul"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCT"", ""org_name"": ""Muscat"", ""unknown"": """", ""org_lat"": 23.58794, ""org_lng"": 58.28938, ""org_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""org_country"": ""Oman"", ""org_zone"": ""AS"", ""dest_code"": ""KBL"", ""dest_name"": ""Kabul"", ""dest_lat"": 34.56098, ""dest_lng"": 69.21086, ""dest_town"": ""Wil\u0101yat-e K\u0101bul"", ""dest_country"": ""Afghanistan"", ""dest_zone"": ""AS"", ""duration"": 24900, ""price_unit"": ""USD"", ""min_price_unit"": 190, ""max_price_unit"": 825.39}}, ""dist_trip"": 1613}"
15,9,1,flight,290,USD,249.96,12.6,"{""option_id"": 0, ""option"": ""Fly-to-Tashkent"", ""org"": ""Male Airport (MLE)"", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_code"": ""MV"", ""org_zone"": ""Indian/Maldives"", ""org_unknown"": 1, ""dest"": ""Tashkent Airport (TAS)"", ""dest_lat"": 41.26384, ""dest_lng"": 69.26547, ""dest_code"": ""UZ"", ""dest_zone"": ""Asia/Tashkent"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MLE"", ""org_name"": ""Male"", ""unknown"": """", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_town"": ""Maale"", ""org_country"": ""Maldives"", ""org_zone"": ""AS"", ""dest_code"": ""TAS"", ""dest_name"": ""Tashkent"", ""dest_lat"": 41.26384, ""dest_lng"": 69.26547, ""dest_town"": ""Toshkent Shahri"", ""dest_country"": ""Uzbekistan"", ""dest_zone"": ""AS"", ""duration"": 45300, ""price_unit"": ""USD"", ""min_price_unit"": 290, ""max_price_unit"": 1018.3}}, ""dist_trip"": 4129}"
15,10,1,flight,200,USD,172.38,14.9,"{""option_id"": 0, ""option"": ""Fly-to-Sanaa"", ""org"": ""Male Airport (MLE)"", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_code"": ""MV"", ""org_zone"": ""Indian/Maldives"", ""org_unknown"": 1, ""dest"": ""Sanaa Airport (SAH)"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""dest_code"": ""YE"", ""dest_zone"": ""Asia/Aden"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MLE"", ""org_name"": ""Male"", ""unknown"": """", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_town"": ""Maale"", ""org_country"": ""Maldives"", ""org_zone"": ""AS"", ""dest_code"": ""SAH"", ""dest_name"": ""Sanaa"", ""dest_lat"": 15.47258, ""dest_lng"": 44.22474, ""dest_town"": ""Amanat Alasimah"", ""dest_country"": ""Yemen"", ""dest_zone"": ""AS"", ""duration"": 53700, ""price_unit"": ""USD"", ""min_price_unit"": 200, ""max_price_unit"": 905.32}}, ""dist_trip"": 3442}"
15,11,1,flight,240,USD,206.86,11.6,"{""option_id"": 0, ""option"": ""Fly-to-Phnom-Penh"", ""org"": ""Male Airport (MLE)"", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_code"": ""MV"", ""org_zone"": ""Indian/Maldives"", ""org_unknown"": 1, ""dest"": ""Phnom Penh Airport (PNH)"", ""dest_lat"": 11.55288, ""dest_lng"": 104.8447, ""dest_code"": ""KH"", ""dest_zone"": ""Asia/Phnom_Penh"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MLE"", ""org_name"": ""Male"", ""unknown"": """", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_town"": ""Maale"", ""org_country"": ""Maldives"", ""org_zone"": ""AS"", ""dest_code"": ""PNH"", ""dest_name"": ""Phnom Penh"", ""dest_lat"": 11.55288, ""dest_lng"": 104.8447, ""dest_town"": ""Phnom Penh"", ""dest_country"": ""Cambodia"", ""dest_zone"": ""AS"", ""duration"": 41700, ""price_unit"": ""USD"", ""min_price_unit"": 240, ""max_price_unit"": 946.83}}, ""dist_trip"": 3545}"
15,12,1,flight,250,USD,215.48,18.2,"{""option_id"": 0, ""option"": ""Fly-to-Nay-Pyi-Taw"", ""org"": ""Male Airport (MLE)"", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_code"": ""MV"", ""org_zone"": ""Indian/Maldives"", ""org_unknown"": 1, ""dest"": ""Nay Pyi Taw Airport (NYT)"", ""dest_lat"": 19.6225, ""dest_lng"": 96.20139, ""dest_code"": ""MM"", ""dest_zone"": ""Asia/Rangoon"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MLE"", ""org_name"": ""Male"", ""unknown"": """", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_town"": ""Maale"", ""org_country"": ""Maldives"", ""org_zone"": ""AS"", ""dest_code"": ""NYT"", ""dest_name"": ""Nay Pyi Taw"", ""dest_lat"": 19.6225, ""dest_lng"": 96.20139, ""dest_town"": ""Naypyitaw"", ""dest_country"": ""Myanmar"", ""dest_zone"": ""AS"", ""duration"": 65700, ""price_unit"": ""USD"", ""min_price_unit"": 250, ""max_price_unit"": 675.53}}, ""dist_trip"": 2995}"
15,13,1,flight,320,USD,275.81,6.6,"{""option_id"": 0, ""option"": ""Fly-to-Muscat"", ""org"": ""Male Airport (MLE)"", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_code"": ""MV"", ""org_zone"": ""Indian/Maldives"", ""org_unknown"": 1, ""dest"": ""Muscat Airport (MCT)"", ""dest_lat"": 23.58794, ""dest_lng"": 58.28938, ""dest_code"": ""OM"", ""dest_zone"": ""Asia/Muscat"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MLE"", ""org_name"": ""Male"", ""unknown"": """", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_town"": ""Maale"", ""org_country"": ""Maldives"", ""org_zone"": ""AS"", ""dest_code"": ""MCT"", ""dest_name"": ""Muscat"", ""dest_lat"": 23.58794, ""dest_lng"": 58.28938, ""dest_town"": ""Mu\u1e29\u0101faz\u0327at Masqa\u0163"", ""dest_country"": ""Oman"", ""dest_zone"": ""AS"", ""duration"": 23700, ""price_unit"": ""USD"", ""min_price_unit"": 320, ""max_price_unit"": 787.24}}, ""dist_trip"": 2700}"
15,16,1,flight,2100,CNY,281.26,27.1,"{""option_id"": 0, ""option"": ""Fly-to-Lhasa"", ""org"": ""Male Airport (MLE)"", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_code"": ""MV"", ""org_zone"": ""Indian/Maldives"", ""org_unknown"": 1, ""dest"": ""Lhasa Airport (LXA)"", ""dest_lat"": 29.29014, ""dest_lng"": 90.90083, ""dest_code"": ""CN"", ""dest_zone"": ""Asia/Chongqing"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MLE"", ""org_name"": ""Male"", ""unknown"": """", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_town"": ""Maale"", ""org_country"": ""Maldives"", ""org_zone"": ""AS"", ""dest_code"": ""LXA"", ""dest_name"": ""Lhasa"", ""dest_lat"": 29.29014, ""dest_lng"": 90.90083, ""dest_town"": ""Tibet Autonomous Region"", ""dest_country"": ""China"", ""dest_zone"": ""AS"", ""duration"": 97500, ""price_unit"": ""CNY"", ""min_price_unit"": 2100, ""max_price_unit"": 5988.07}}, ""dist_trip"": 3328}"
15,17,1,flight,380,USD,327.53,6.6,"{""option_id"": 0, ""option"": ""Fly-to-Kuwait"", ""org"": ""Male Airport (MLE)"", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_code"": ""MV"", ""org_zone"": ""Indian/Maldives"", ""org_unknown"": 1, ""dest"": ""Kuwait Airport (KWI)"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""dest_code"": ""KW"", ""dest_zone"": ""Asia/Kuwait"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MLE"", ""org_name"": ""Male"", ""unknown"": """", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_town"": ""Maale"", ""org_country"": ""Maldives"", ""org_zone"": ""AS"", ""dest_code"": ""KWI"", ""dest_name"": ""Kuwait"", ""dest_lat"": 29.24072, ""dest_lng"": 47.97069, ""dest_town"": ""Mu\u1e29\u0101faz\u0327at al Farw\u0101n\u012byah"", ""dest_country"": ""Kuwait"", ""dest_zone"": ""AS"", ""duration"": 23700, ""price_unit"": ""USD"", ""min_price_unit"": 380, ""max_price_unit"": 1199.79}}, ""dist_trip"": 3867}"
15,18,1,flight,240,USD,206.86,9.5,"{""option_id"": 0, ""option"": ""Fly-to-Kathmandu"", ""org"": ""Male Airport (MLE)"", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_code"": ""MV"", ""org_zone"": ""Indian/Maldives"", ""org_unknown"": 1, ""dest"": ""Kathmandu Airport (KTM)"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""dest_code"": ""NP"", ""dest_zone"": ""Asia/Kathmandu"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MLE"", ""org_name"": ""Male"", ""unknown"": """", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_town"": ""Maale"", ""org_country"": ""Maldives"", ""org_zone"": ""AS"", ""dest_code"": ""KTM"", ""dest_name"": ""Kathmandu"", ""dest_lat"": 27.70029, ""dest_lng"": 85.35712, ""dest_town"": ""Province 3"", ""dest_country"": ""Nepal"", ""dest_zone"": ""AS"", ""duration"": 34200, ""price_unit"": ""USD"", ""min_price_unit"": 240, ""max_price_unit"": 767.64}}, ""dist_trip"": 2889}"
15,19,1,flight,380,USD,327.53,9.1,"{""option_id"": 0, ""option"": ""Fly-to-Kabul"", ""org"": ""Male Airport (MLE)"", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_code"": ""MV"", ""org_zone"": ""Indian/Maldives"", ""org_unknown"": 1, ""dest"": ""Kabul Airport (KBL)"", ""dest_lat"": 34.56098, ""dest_lng"": 69.21086, ""dest_code"": ""AF"", ""dest_zone"": ""Asia/Kabul"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MLE"", ""org_name"": ""Male"", ""unknown"": """", ""org_lat"": 4.18991, ""org_lng"": 73.52717, ""org_town"": ""Maale"", ""org_country"": ""Maldives"", ""org_zone"": ""AS"", ""dest_code"": ""KBL"", ""dest_name"": ""Kabul"", ""dest_lat"": 34.56098, ""dest_lng"": 69.21086, ""dest_town"": ""Wil\u0101yat-e K\u0101bul"", ""dest_country"": ""Afghanistan"", ""dest_zone"": ""AS"", ""duration"": 32700, ""price_unit"": ""USD"", ""min_price_unit"": 380, ""max_price_unit"": 856.97}}, ""dist_trip"": 3392}"
