from,to,transportation_type_id,transportation_type,price_unit,unit,price_euro,duration_HR,json
38,40, ,car,250,USD,215.48,39.9,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 143727.7, ""org_cat"": ""node"", ""org_name"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""dest_cat"": ""node"", ""dest_name"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""price_unit"": ""USD"", ""min_price_unit"": 250, ""max_price_unit"": 360.52}}, ""dist_trip"": 3569}"
38,40, ,car,210,EUR,210.0,40.0,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Van Nuys Airport"", ""dest_lat"": 34.20964, ""dest_lng"": -118.4896, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144133.12, ""org_cat"": ""node"", ""org_name"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""dest_cat"": ""node"", ""dest_name"": ""Van Nuys Airport"", ""dest_lat"": 34.20964, ""dest_lng"": -118.4896, ""price_unit"": ""EUR"", ""min_price_unit"": 210, ""max_price_unit"": 312.01}}, ""dist_trip"": 3576}"
38,40, ,car,210,EUR,210.0,40.0,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 143890.265, ""org_cat"": ""node"", ""org_name"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""dest_cat"": ""node"", ""dest_name"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""price_unit"": ""EUR"", ""min_price_unit"": 210, ""max_price_unit"": 311.45}}, ""dist_trip"": 3569}"
38,40,1,flight,320,USD,275.81,7.8,"{""option_id"": 0, ""option"": ""Fly-Orlando-Sanford-to-Los-Angeles"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""SFB"", ""org_name"": ""Orlando Sanford"", ""unknown"": """", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_town"": ""Florida"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAX"", ""dest_name"": ""Los Angeles"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_town"": ""California"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 27900, ""price_unit"": ""USD"", ""min_price_unit"": 320, ""max_price_unit"": 713}}, ""dist_trip"": 3563}"
38,40, ,car,240,USD,206.86,40.1,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144526.367, ""org_cat"": ""node"", ""org_name"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""dest_cat"": ""node"", ""dest_name"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""price_unit"": ""USD"", ""min_price_unit"": 240, ""max_price_unit"": 359.82}}, ""dist_trip"": 3563}"
38,40,1,flight,320,USD,275.81,7.8,"{""option_id"": 0, ""option"": ""Fly-Orlando-Sanford-to-Los-Angeles"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""SFB"", ""org_name"": ""Orlando Sanford"", ""unknown"": """", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_town"": ""Florida"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAX"", ""dest_name"": ""Los Angeles"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_town"": ""California"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 27900, ""price_unit"": ""USD"", ""min_price_unit"": 320, ""max_price_unit"": 713}}, ""dist_trip"": 3563}"
38,40, ,car,240,USD,206.86,40.1,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144526.367, ""org_cat"": ""node"", ""org_name"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""dest_cat"": ""node"", ""dest_name"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""price_unit"": ""USD"", ""min_price_unit"": 240, ""max_price_unit"": 359.82}}, ""dist_trip"": 3563}"
38,40, ,car,210,EUR,210.0,40.2,"{""option_id"": 7, ""option"": ""Drive"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144688.932, ""org_cat"": ""node"", ""org_name"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""dest_cat"": ""node"", ""dest_name"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""price_unit"": ""EUR"", ""min_price_unit"": 210, ""max_price_unit"": 310.84}}, ""dist_trip"": 3562}"
38,40,1,flight,95,USD,81.88,5.2,"{""option_id"": 0, ""option"": ""Fly-Orlando-to-Los-Angeles"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCO"", ""org_name"": ""Orlando"", ""unknown"": """", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_town"": ""Florida"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAX"", ""dest_name"": ""Los Angeles"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_town"": ""California"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 18840, ""price_unit"": ""USD"", ""min_price_unit"": 95, ""max_price_unit"": 580.61}}, ""dist_trip"": 3569}"
38,40, ,car,250,USD,215.48,39.9,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 143727.7, ""org_cat"": ""node"", ""org_name"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""dest_cat"": ""node"", ""dest_name"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""price_unit"": ""USD"", ""min_price_unit"": 250, ""max_price_unit"": 360.52}}, ""dist_trip"": 3569}"
38,40, ,car,210,EUR,210.0,40.0,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Van Nuys Airport"", ""dest_lat"": 34.20964, ""dest_lng"": -118.4896, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144133.12, ""org_cat"": ""node"", ""org_name"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""dest_cat"": ""node"", ""dest_name"": ""Van Nuys Airport"", ""dest_lat"": 34.20964, ""dest_lng"": -118.4896, ""price_unit"": ""EUR"", ""min_price_unit"": 210, ""max_price_unit"": 312.01}}, ""dist_trip"": 3576}"
38,40, ,car,210,EUR,210.0,40.0,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 143890.265, ""org_cat"": ""node"", ""org_name"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""dest_cat"": ""node"", ""dest_name"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""price_unit"": ""EUR"", ""min_price_unit"": 210, ""max_price_unit"": 311.45}}, ""dist_trip"": 3569}"
38,40,1,flight,320,USD,275.81,7.8,"{""option_id"": 0, ""option"": ""Fly-Orlando-Sanford-to-Los-Angeles"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""SFB"", ""org_name"": ""Orlando Sanford"", ""unknown"": """", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_town"": ""Florida"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAX"", ""dest_name"": ""Los Angeles"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_town"": ""California"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 27900, ""price_unit"": ""USD"", ""min_price_unit"": 320, ""max_price_unit"": 713}}, ""dist_trip"": 3563}"
38,40, ,car,240,USD,206.86,40.1,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144526.367, ""org_cat"": ""node"", ""org_name"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""dest_cat"": ""node"", ""dest_name"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""price_unit"": ""USD"", ""min_price_unit"": 240, ""max_price_unit"": 359.82}}, ""dist_trip"": 3563}"
38,40,1,flight,320,USD,275.81,7.8,"{""option_id"": 0, ""option"": ""Fly-Orlando-Sanford-to-Los-Angeles"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""SFB"", ""org_name"": ""Orlando Sanford"", ""unknown"": """", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_town"": ""Florida"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAX"", ""dest_name"": ""Los Angeles"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_town"": ""California"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 27900, ""price_unit"": ""USD"", ""min_price_unit"": 320, ""max_price_unit"": 713}}, ""dist_trip"": 3563}"
38,40, ,car,240,USD,206.86,40.1,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144526.367, ""org_cat"": ""node"", ""org_name"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""dest_cat"": ""node"", ""dest_name"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""price_unit"": ""USD"", ""min_price_unit"": 240, ""max_price_unit"": 359.82}}, ""dist_trip"": 3563}"
38,40, ,car,210,EUR,210.0,40.2,"{""option_id"": 7, ""option"": ""Drive"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144688.932, ""org_cat"": ""node"", ""org_name"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""dest_cat"": ""node"", ""dest_name"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""price_unit"": ""EUR"", ""min_price_unit"": 210, ""max_price_unit"": 310.84}}, ""dist_trip"": 3562}"
38,40,1,flight,95,USD,81.88,5.2,"{""option_id"": 0, ""option"": ""Fly-Orlando-to-Los-Angeles"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCO"", ""org_name"": ""Orlando"", ""unknown"": """", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_town"": ""Florida"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAX"", ""dest_name"": ""Los Angeles"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_town"": ""California"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 18840, ""price_unit"": ""USD"", ""min_price_unit"": 95, ""max_price_unit"": 580.61}}, ""dist_trip"": 3569}"
38,40, ,car,250,USD,215.48,39.9,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 143727.7, ""org_cat"": ""node"", ""org_name"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""dest_cat"": ""node"", ""dest_name"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""price_unit"": ""USD"", ""min_price_unit"": 250, ""max_price_unit"": 360.52}}, ""dist_trip"": 3569}"
38,40, ,car,210,EUR,210.0,40.0,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Van Nuys Airport"", ""dest_lat"": 34.20964, ""dest_lng"": -118.4896, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144133.12, ""org_cat"": ""node"", ""org_name"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""dest_cat"": ""node"", ""dest_name"": ""Van Nuys Airport"", ""dest_lat"": 34.20964, ""dest_lng"": -118.4896, ""price_unit"": ""EUR"", ""min_price_unit"": 210, ""max_price_unit"": 312.01}}, ""dist_trip"": 3576}"
38,40, ,car,210,EUR,210.0,40.0,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 143890.265, ""org_cat"": ""node"", ""org_name"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""dest_cat"": ""node"", ""dest_name"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""price_unit"": ""EUR"", ""min_price_unit"": 210, ""max_price_unit"": 311.45}}, ""dist_trip"": 3569}"
38,40,1,flight,320,USD,275.81,7.8,"{""option_id"": 0, ""option"": ""Fly-Orlando-Sanford-to-Los-Angeles"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""SFB"", ""org_name"": ""Orlando Sanford"", ""unknown"": """", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_town"": ""Florida"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAX"", ""dest_name"": ""Los Angeles"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_town"": ""California"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 27900, ""price_unit"": ""USD"", ""min_price_unit"": 320, ""max_price_unit"": 713}}, ""dist_trip"": 3563}"
38,40, ,car,240,USD,206.86,40.1,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144526.367, ""org_cat"": ""node"", ""org_name"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""dest_cat"": ""node"", ""dest_name"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""price_unit"": ""USD"", ""min_price_unit"": 240, ""max_price_unit"": 359.82}}, ""dist_trip"": 3563}"
38,40,1,flight,320,USD,275.81,7.8,"{""option_id"": 0, ""option"": ""Fly-Orlando-Sanford-to-Los-Angeles"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""SFB"", ""org_name"": ""Orlando Sanford"", ""unknown"": """", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_town"": ""Florida"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAX"", ""dest_name"": ""Los Angeles"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_town"": ""California"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 27900, ""price_unit"": ""USD"", ""min_price_unit"": 320, ""max_price_unit"": 713}}, ""dist_trip"": 3563}"
38,40, ,car,240,USD,206.86,40.1,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144526.367, ""org_cat"": ""node"", ""org_name"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""dest_cat"": ""node"", ""dest_name"": ""Los Angeles Airport (LAX)"", ""dest_lat"": 33.94353, ""dest_lng"": -118.4087, ""price_unit"": ""USD"", ""min_price_unit"": 240, ""max_price_unit"": 359.82}}, ""dist_trip"": 3563}"
38,40, ,car,210,EUR,210.0,40.2,"{""option_id"": 7, ""option"": ""Drive"", ""org"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 144688.932, ""org_cat"": ""node"", ""org_name"": ""Orlando Sanford Airport (SFB)"", ""org_lat"": 28.77484, ""org_lng"": -81.24301, ""dest_cat"": ""node"", ""dest_name"": ""Whiteman Airport"", ""dest_lat"": 34.2598, ""dest_lng"": -118.4119, ""price_unit"": ""EUR"", ""min_price_unit"": 210, ""max_price_unit"": 310.84}}, ""dist_trip"": 3562}"
38,41,1,flight,27,USD,23.27,1.0,"{""option_id"": 0, ""option"": ""Fly-to-Miami"", ""org"": ""Orlando Airport (MCO)"", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_code"": ""US"", ""org_zone"": ""America/New_York"", ""org_unknown"": 1, ""dest"": ""Miami Airport (MIA)"", ""dest_lat"": 25.79518, ""dest_lng"": -80.27852, ""dest_code"": ""US"", ""dest_zone"": ""America/New_York"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""MCO"", ""org_name"": ""Orlando"", ""unknown"": """", ""org_lat"": 28.43138, ""org_lng"": -81.30844, ""org_town"": ""Florida"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""MIA"", ""dest_name"": ""Miami"", ""dest_lat"": 25.79518, ""dest_lng"": -80.27852, ""dest_town"": ""Florida"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 3660, ""price_unit"": ""USD"", ""min_price_unit"": 27, ""max_price_unit"": 123.99}}, ""dist_trip"": 309}"
