CQD,Shahrekord Airport,Shahrekord,IR,"Iran, Islamic Republic of",32.2972,50.8422
RAS,Sardar-e-Jangal Airport,Rasht,IR,"Iran, Islamic Republic of",37.3233,49.6178
HDM,Hamadan Airport,Hamadan,IR,"Iran, Islamic Republic of",34.8692,48.5525
AJK,Arak Airport,Araak,IR,"Iran, Islamic Republic of",34.1381,49.8473
IKA,Imam Khomeini International Airport,Tehran,IR,"Iran, Islamic Republic of",35.4161,51.1522
THR,Mehrabad International Airport,Tehran,IR,"Iran, Islamic Republic of",35.6892,51.3134
BND,Bandar Abbas International Airport,Bandar Abbas,IR,"Iran, Islamic Republic of",27.2183,56.3778
KER,Kerman Airport,Kerman,IR,"Iran, Islamic Republic of",30.2744,56.9511
HDR,Havadarya Airport,Havadarya,IR,"Iran, Islamic Republic of",27.1583,56.1725
XBJ,Birjand Airport,Birjand,IR,"Iran, Islamic Republic of",32.8981,59.2661
CKT,Sarakhs Airport,Sarakhs,IR,"Iran, Islamic Republic of",36.5012,61.0649
MHD,Mashhad International Airport,Mashhad,IR,"Iran, Islamic Republic of",36.2352,59.641
BJB,Bojnord Airport,Bojnord,IR,"Iran, Islamic Republic of",37.493,57.3082
AFZ,Sabzevar National Airport,Sabzevar,IR,"Iran, Islamic Republic of",36.1681,57.5952
TCX,Tabas Airport,Tabas,IR,"Iran, Islamic Republic of",33.6678,56.8927
BBL,Babolsar Airport,Babolsar,IR,"Iran, Islamic Republic of",36.72,52.65
GBT,Gorgan Airport,Gorgan,IR,"Iran, Islamic Republic of",36.9094,54.4013
BSM,Bishe Kola Air Base,Amol,IR,"Iran, Islamic Republic of",36.6551,52.3496
SRY,Dasht-e Naz Airport,Sari,IR,"Iran, Islamic Republic of",36.6358,53.1936
FAZ,Fasa Airport,Fasa,IR,"Iran, Islamic Republic of",28.8918,53.7233
LRR,Lar Airport,Lar,IR,"Iran, Islamic Republic of",27.6747,54.3833
SYZ,Shiraz Shahid Dastghaib International Airport,Shiraz,IR,"Iran, Islamic Republic of",29.5392,52.5898
KHY,Khoy Airport,Khoy,IR,"Iran, Islamic Republic of",38.4275,44.9736
ADU,Ardabil Airport,Ardabil,IR,"Iran, Islamic Republic of",38.3257,48.4244
ACP,Sahand Airport,Maragheh,IR,"Iran, Islamic Republic of",37.348,46.1279
PFQ,Parsabade Moghan Airport,Parsabad,IR,"Iran, Islamic Republic of",39.6036,47.8815
OMH,Urmia Airport,Urmia,IR,"Iran, Islamic Republic of",37.6681,45.0687
TBZ,Tabriz International Airport,Tabriz,IR,"Iran, Islamic Republic of",38.1339,46.235
AZD,Shahid Sadooghi Airport,Yazd,IR,"Iran, Islamic Republic of",31.9049,54.2765
ZBR,Konarak Airport,Chabahar,IR,"Iran, Islamic Republic of",25.4433,60.3821
ZAH,Zahedan International Airport,Zahedan,IR,"Iran, Islamic Republic of",29.4757,60.9062
AMM,Queen Alia International Airport,Amman,JO,Jordan,31.7226,35.9932
ADJ,Amman-Marka International Airport,Amman,JO,Jordan,31.9727,35.9916
AQJ,Aqaba King Hussein International Airport,Aqaba,JO,Jordan,29.6116,35.0181
OMF,King Hussein Air College,Mafraq,JO,Jordan,32.3564,36.2592
KWI,Kuwait International Airport,Kuwait City,KW,Kuwait,29.2266,47.9689
BEY,Beirut Rafic Hariri International Airport,Beirut,LB,Lebanon,33.8209,35.4884
KYE,Rene Mouawad Air Base,Tripoli,LB,Lebanon,34.5893,36.0113
AUH,Abu Dhabi International Airport,Abu Dhabi,AE,United Arab Emirates,24.433,54.6511
AZI,Al Bateen Executive Airport,Abu Dhabi,AE,United Arab Emirates,24.4283,54.4581
AAN,Al Ain International Airport,Al Ain,AE,United Arab Emirates,24.2617,55.6092
DHF,Abu Dhabi-Al Dhafra AB Airport,Al Bihouth,AE,United Arab Emirates,24.2482,54.5477
DXB,Dubai International Airport,Dubai,AE,United Arab Emirates,25.2528,55.3644
NHD,Al Minhad Air Base,Dubai,AE,United Arab Emirates,25.0268,55.3662
DWC,Al Maktoum International Airport,Jebel Ali,AE,United Arab Emirates,24.8967,55.1614
RKT,Ras Al Khaimah International Airport,Ras Al Khaimah,AE,United Arab Emirates,25.6135,55.9388
SHJ,Sharjah International Airport,Sharjah,AE,United Arab Emirates,25.3286,55.5172
RMB,Buraimi Airport,Buraimi,OM,Oman,24.233,55.783
DQM,Duqm International Airport,Duqm,OM,Oman,19.5019,57.6342
FAU,Fahud Airport,Fahud,OM,Oman,22.3548,56.4841
RNM,Qarn Alam Airport,Ghaba,OM,Oman,21.383,57.05
KHS,Khasab Air Base,Khasab,OM,Oman,26.171,56.2406
MSH,Masirah Air Base,Masirah,OM,Oman,20.6754,58.8905
MCT,Muscat International Airport,Muscat,OM,Oman,23.5933,58.2844
OMM,Marmul Airport,Marmul,OM,Oman,18.136,55.1821
SLL,Salalah Airport,Salalah,OM,Oman,17.0387,54.0913
OHS,Sohar Airport,Sohar,OM,Oman,24.4642,56.6283
SUH,Sur Airport,Sur,OM,Oman,22.533,59.483
TTH,Thumrait Air Base,Thumrait,OM,Oman,17.666,54.0246
AAW,Abbottabad Airport,Abbottabad,PK,Pakistan,34.2,73.25
BHW,Bhagatanwala Airport,Bhagatanwala,PK,Pakistan,32.0561,72.9484
BNP,Bannu Airport,Bannu,PK,Pakistan,32.9729,70.5279
WGB,Bahawalnagar Airport,Bahawalnagar,PK,Pakistan,29.9463,73.2491
BHV,Bahawalpur Airport,Bahawalpur,PK,Pakistan,29.3481,71.718
CJL,Chitral Airport,Chitral,PK,Pakistan,35.8866,71.8006
CHB,Chilas Airport,Chilas,PK,Pakistan,35.4267,74.0817
DBA,Dalbandin Airport,Dalbandin,PK,Pakistan,28.8783,64.3998
DDU,Dadu Airport,Dadu,PK,Pakistan,26.5545,67.6746
DEA,Dera Ghazi Khan Airport,Dera Ghazi Khan,PK,Pakistan,29.961,70.4859
DSK,Dera Ismael Khan Airport,Dera Ismael Khan,PK,Pakistan,31.9094,70.8966
LYP,Faisalabad International Airport,Faisalabad,PK,Pakistan,31.365,72.9948
GWD,Gwadar International Airport,Gwadar,PK,Pakistan,25.2333,62.3295
GIL,Gilgit Airport,Gilgit,PK,Pakistan,35.9188,74.3336
ISB,Islamabad International Airport,Islamabad,PK,Pakistan,33.5491,72.8256
JAG,Shahbaz Air Base,Jacobabad,PK,Pakistan,28.2842,68.4497
JIW,Jiwani Airport,Jiwani,PK,Pakistan,25.0678,61.8054
KHI,Jinnah International Airport,Karachi,PK,Pakistan,24.9065,67.1608
HDD,Hyderabad Airport,Hyderabad,PK,Pakistan,25.3181,68.3661
KDD,Khuzdar Airport,Khuzdar,PK,Pakistan,27.7906,66.6473
KBH,Kalat Airport,Kalat,PK,Pakistan,29.1333,66.5167
OHT,Kohat Airport,Kohat,PK,Pakistan,33.57,71.44
LHE,Alama Iqbal International Airport,Lahore,PK,Pakistan,31.5216,74.4036
LRG,Loralai Airport,Loralai,PK,Pakistan,30.3555,68.6135
XJM,Mangla Airport,Mangla,PK,Pakistan,33.0501,73.6384
MFG,Muzaffarabad Airport,Muzaffarabad,PK,Pakistan,34.339,73.5086
MWD,Mianwali Air Base,Mianwali,PK,Pakistan,32.5631,71.5707
MJD,Moenjodaro Airport,Moenjodaro,PK,Pakistan,27.3352,68.1431
MPD,Sindhri Tharparkar Airport,Sindhri,PK,Pakistan,25.6828,69.0728
MUX,Multan International Airport,Multan,PK,Pakistan,30.2032,71.4191
WNS,Nawabshah Airport,Nawabash,PK,Pakistan,26.2194,68.3901
NHS,Nushki Airport,Nushki,PK,Pakistan,29.539,66.0233
ORW,Ormara Airport,Ormara Raik,PK,Pakistan,25.2747,64.586
PAJ,Parachinar Airport,Parachinar,PK,Pakistan,33.9021,70.0716
PJG,Panjgur Airport,Panjgur,PK,Pakistan,26.9545,64.1325
PSI,Pasni Airport,Pasni,PK,Pakistan,25.2905,63.3451
PEW,Peshawar International Airport,Peshawar,PK,Pakistan,33.9939,71.5146
UET,Quetta International Airport,Quetta,PK,Pakistan,30.2514,66.9378
RYK,Shaikh Zaid Airport,Rahim Yar Khan,PK,Pakistan,28.3839,70.2796
RAZ,Rawalakot Airport,Rawalakot,PK,Pakistan,33.8497,73.7981
SBQ,Sibi Airport,Sibi,PK,Pakistan,29.5712,67.8479
KDU,Skardu Airport,Skardu,PK,Pakistan,35.3355,75.536
SKZ,Sukkur Airport,Mirpur Khas,PK,Pakistan,27.722,68.7917
SYW,Sehwan Sharif Airport,Sehwan Sharif,PK,Pakistan,26.4731,67.7172
SGI,Mushaf Air Base,Sargodha,PK,Pakistan,32.0486,72.665
SDT,Saidu Sharif Airport,Saidu Sharif,PK,Pakistan,34.8136,72.3528
SKT,Sialkot Airport,Sialkot,PK,Pakistan,32.5356,74.3639
SUL,Sui Airport,Sui,PK,Pakistan,28.6451,69.1769
SWN,Sahiwal Airport,Sahiwal,PK,Pakistan,31.8894,72.3917
TLB,Tarbela Dam Airport,Tarbela,PK,Pakistan,33.9861,72.6114
BDN,Talhar Airport,Badin,PK,Pakistan,24.8415,68.8384
TFT,Taftan Airport,Taftan,PK,Pakistan,28.9642,61.5954
TUK,Turbat International Airport,Turbat,PK,Pakistan,25.9864,63.0302
WAF,Wana Airport,Waana,PK,Pakistan,32.3047,69.5704
PZH,Zhob Airport,Fort Sandeman,PK,Pakistan,31.3584,69.4636
IQA,Al Asad Air Base,Hit,IQ,Iraq,33.7856,42.4412
BMN,Bamarni Airport,Bamarni,IQ,Iraq,37.0988,43.2666
BGW,Baghdad International Airport,Baghdad,IQ,Iraq,33.2625,44.2346
OSB,Mosul International Airport,Mosul,IQ,Iraq,36.3058,43.1474
EBL,Erbil International Airport,Arbil,IQ,Iraq,36.2376,43.9632
KIK,Kirkuk Air Base,Kirkuk,IQ,Iraq,35.4695,44.3489
BSR,Basrah International Airport,Basrah,IQ,Iraq,30.5491,47.6621
NJF,Al Najaf International Airport,Najaf,IQ,Iraq,31.9897,44.4042
RQW,Qayyarah West Airport,Qayyarah,IQ,Iraq,35.7672,43.1251
ISU,Sulaymaniyah International Airport,Sulaymaniyah,IQ,Iraq,35.5617,45.3167
ALP,Aleppo International Airport,Aleppo,SY,Syrian Arab Republic,36.1807,37.2244
DAM,Damascus International Airport,Damascus,SY,Syrian Arab Republic,33.4115,36.5156
DEZ,Deir ez-Zor Airport,Deir ez-Zor,SY,Syrian Arab Republic,35.2854,40.176
KAC,Kamishly Airport,Kamishly,SY,Syrian Arab Republic,37.0206,41.1914
LTK,Bassel Al-Assad International Airport,Latakia,SY,Syrian Arab Republic,35.4011,35.9487
DIA,Doha International Airport,Doha,QA,Qatar,25.2611,51.5651
IUD,Al Udeid Air Base,Ar Rayyan,QA,Qatar,25.1173,51.315
DOH,Hamad International Airport,Doha,QA,Qatar,25.2606,51.6138
ADE,Aden International Airport,Aden,YE,Yemen,12.8295,45.0288
HOD,Hodeidah International Airport,Hodeida,YE,Yemen,14.753,42.9763
MYN,Mareb Airport,Mareb,YE,Yemen,15.4692,45.3269
IHN,Qishn Airport,Qishn,YE,Yemen,15.417,51.683
RIY,Mukalla International Airport,Riyan,YE,Yemen,14.6626,49.375
SYE,Sadah Airport,Sadah,YE,Yemen,16.967,43.733
SAH,Sana'a International Airport,Sanaa,YE,Yemen,15.4763,44.2197
SCT,Socotra International Airport,Socotra Islands,YE,Yemen,12.6307,53.9058
GXF,Sayun International Airport,Sayun,YE,Yemen,15.9661,48.7883
TAI,Ta'izz International Airport,Ta'izz,YE,Yemen,13.686,44.1391
AKB,Atka Airport,Atka,US,United States,52.2206,-174.2062
PML,Port Moller Airport,Cold Bay,US,United States,56.006,-160.5608
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",Palmer,US,United States,61.5949,-149.0887
BTI,Barter Island Airport,Barter Island,US,United States,70.1131,-143.6536
BET,Bethel Airport,Bethel,US,United States,60.7786,-161.8372
BVU,Beluga Airport,Beluga,US,United States,61.173,-151.0454
BIG,Allen Army Air Field,Delta Junction Ft Greely,US,United States,63.9952,-145.7201
BKC,Buckland Airport,Buckland,US,United States,65.9816,-161.1491
BMX,Big Mountain Airport,Big Mountain,US,United States,59.3612,-155.2588
BRW,Wiley Post-Will Rogers Memorial Airport,Utqiagvik,US,United States,71.2849,-156.7686
BTT,Bettles Airport,Bettles,US,United States,66.9139,-151.5291
CDB,Cold Bay Airport,Cold Bay,US,United States,55.2059,-162.7262
CEM,Central Airport,Central,US,United States,65.5739,-144.7809
CHU,Chuathbaluk Airport,Chuathbaluk,US,United States,61.5791,-159.2156
CIK,Chalkyitsik Airport,Chalkyitsik,US,United States,66.645,-143.7399
SCM,Scammon Bay Airport,Scammon Bay,US,United States,61.8445,-165.5737
IRC,Circle City Airport,Circle,US,United States,65.8279,-144.0762
CDV,Merle K (Mudhole) Smith Airport,Cordova,US,United States,60.4916,-145.4776
CZF,Cape Romanzof Lrrs Airport,Cape Romanzof,US,United States,61.781,-166.0396
DRG,Deering Airport,Deering,US,United States,66.0691,-162.7671
RDB,Red Dog Airport,Red Dog,US,United States,68.0321,-162.8992
ADK,Adak Airport,Adak Island,US,United States,51.8836,-176.6425
DLG,Dillingham Airport,Dillingham,US,United States,59.0447,-158.5055
MLL,Marshall Don Hunter Sr Airport,Marshall,US,United States,61.8642,-162.0261
ADQ,Kodiak Airport,Kodiak,US,United States,57.7498,-152.4939
DUT,Unalaska Airport,Unalaska,US,United States,53.8989,-166.545
EDF,Elmendorf Afb Airport,Anchorage,US,United States,61.2514,-149.8065
EEK,Eek Airport,Eek,US,United States,60.2137,-162.0439
EHM,Cape Newenham Lrrs Airport,Cape Newenham,US,United States,58.6482,-162.0638
EIL,Eielson Afb Airport,Fairbanks,US,United States,64.6656,-147.1014
EMK,Emmonak Airport,Emmonak,US,United States,62.7861,-164.4907
ENA,Kenai Municipal Airport,Kenai,US,United States,60.5733,-151.2448
FAI,Fairbanks International Airport,Fairbanks,US,United States,64.8154,-147.8567
FBK,Ladd Army Air Field,Fairbanks/Ft Wainwright,US,United States,64.8376,-147.6145
ABL,Ambler Airport,Ambler,US,United States,67.1062,-157.8572
GAL,Edward G Pitka Sr Airport,Galena,US,United States,64.7362,-156.9346
GKN,Gulkana Airport,Gulkana,US,United States,62.1543,-145.4553
GLV,Golovin Airport,Golovin,US,United States,64.5505,-163.0072
GAM,Gambell Airport,Gambell,US,United States,63.7666,-171.7328
GST,Gustavus Airport,Gustavus,US,United States,58.4253,-135.7074
SGY,Skagway Airport,Skagway,US,United States,59.4602,-135.3169
GMT,Granite Mountain As Airport,Granite Mountain,US,United States,65.4021,-161.2815
HCR,Holy Cross Airport,Holy Cross,US,United States,62.1883,-159.7749
HNS,Haines Airport,Haines,US,United States,59.2438,-135.5235
HOM,Homer Airport,Homer,US,United States,59.645,-151.4858
HPB,Hooper Bay Airport,Hooper Bay,US,United States,61.5239,-166.1466
SHX,Shageluk Airport,Shageluk,US,United States,62.6923,-159.5692
IGG,Igiugig Airport,Igiugig,US,United States,59.324,-155.9018
EGX,Egegik Airport,Egegik,US,United States,58.1855,-157.3754
IAN,Bob Baker Memorial Airport,Kiana,US,United States,66.9762,-160.4386
ILI,Iliamna Airport,Iliamna,US,United States,59.7556,-154.9178
UTO,Indian Mountain Lrrs Airport,Utopia Creek,US,United States,65.9928,-153.7035
WAA,Wales Airport,Wales,US,United States,65.6226,-168.095
JNU,Juneau International Airport,Juneau,US,United States,58.3547,-134.5785
KFP,False Pass Airport,False Pass,US,United States,54.8479,-163.4071
AKK,Akhiok Airport,Akhiok,US,United States,56.9387,-154.1826
KKA,Koyuk Alfred Adams Airport,Koyuk,US,United States,64.9395,-161.1543
AKN,King Salmon Airport,King Salmon,US,United States,58.6765,-156.6487
IKO,Nikolski As Airport,Nikolski,US,United States,52.9416,-168.849
AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,US,United States,68.1336,-151.7433
KTN,Ketchikan International Airport,Ketchikan,US,United States,55.3541,-131.7112
UUK,Ugnu-Kuparuk Airport,Kuparuk,US,United States,70.3307,-149.5981
KAL,Kaltag Airport,Kaltag,US,United States,64.319,-158.7413
AKW,Klawock Airport,Klawock,US,United States,55.5792,-133.076
KYK,Karluk Airport,Karluk,US,United States,57.5661,-154.4538
KLG,Kalskag Airport,Kalskag,US,United States,61.536,-160.3456
LUR,Cape Lisburne Lrrs Airport,Cape Lisburne,US,United States,68.8751,-166.1111
KMO,Manokotak Airport,Manokotak,US,United States,58.9321,-158.9019
MCG,Mc Grath Airport,Mc Grath,US,United States,62.9528,-155.607
MLY,Manley Hot Springs Airport,Manley Hot Springs,US,United States,64.9879,-150.6476
MOU,Mountain Village Airport,Mountain Village,US,United States,62.0948,-163.6829
MRI,Merrill Field,Anchorage,US,United States,61.2135,-149.8447
MYU,Mekoryuk Airport,Mekoryuk,US,United States,60.3724,-166.2702
WNA,Napakiak Airport,Napakiak,US,United States,60.6903,-161.9785
ANC,Ted Stevens Anchorage International Airport,Anchorage,US,United States,61.1741,-149.9981
ANI,Aniak Airport,Aniak,US,United States,61.5814,-159.5453
ENN,Nenana Municipal Airport,Nenana,US,United States,64.5473,-149.0739
ANN,Annette Island Airport,Annette,US,United States,55.0423,-131.5709
ANV,Anvik Airport,Anvik,US,United States,62.6473,-160.1901
KNW,New Stuyahok Airport,New Stuyahok,US,United States,59.4515,-157.3732
OBU,Kobuk Airport,Kobuk,US,United States,66.9123,-156.8973
PCA,Portage Creek Airport,Portage Creek,US,United States,58.9065,-157.7112
HNH,Hoonah Airport,Hoonah,US,United States,58.0962,-135.4088
OME,Nome Airport,Nome,US,United States,64.5126,-165.4444
OOK,Toksook Bay Airport,Toksook Bay,US,United States,60.5413,-165.0872
ORT,Northway Airport,Northway,US,United States,62.9612,-141.9281
OTZ,Ralph Wien Memorial Airport,Kotzebue,US,United States,66.8848,-162.5981
PBV,St George Airport,St George,US,United States,56.5774,-169.6637
KPC,Port Clarence Cgs Airport,Port Clarence,US,United States,65.2535,-166.8576
PSG,Petersburg James A Johnson Airport,Petersburg,US,United States,56.8015,-132.9462
PTH,Port Heiden Airport,Port Heiden,US,United States,56.9591,-158.6334
PKA,Napaskiak Airport,Napaskiak,US,United States,60.7029,-161.7783
PTU,Platinum Airport,Platinum,US,United States,59.0178,-161.8272
PIP,Pilot Point Airport,Pilot Point,US,United States,57.5804,-157.572
PHO,Point Hope Airport,Point Hope,US,United States,68.3488,-166.7993
NUI,Nuiqsut Airport,Nuiqsut,US,United States,70.2098,-151.0065
ARC,Arctic Village Airport,Arctic Village,US,United States,68.1147,-145.5794
RBY,Ruby Airport,Ruby,US,United States,64.7272,-155.4699
SVA,Savoonga Airport,Savoonga,US,United States,63.6863,-170.4932
SCC,Deadhorse Airport,Deadhorse,US,United States,70.1948,-148.4652
SDP,Sand Point Airport,Sand Point,US,United States,55.3137,-160.5214
SHH,Shishmaref Airport,Shishmaref,US,United States,66.2496,-166.0894
SIT,Sitka Rocky Gutierrez Airport,Sitka,US,United States,57.0468,-135.3611
SQL,Sleetmute Airport,Sleetmute,US,United States,61.7005,-157.1658
KSM,St Mary's Airport,St Mary'S,US,United States,62.0608,-163.3018
SNP,St Paul Island Airport,St Paul Island,US,United States,57.1663,-170.2226
SMU,Sheep Mountain Airport,Sheep Mountain,US,United States,61.8113,-147.5091
UMM,Summit Airport,Summit,US,United States,63.331,-149.1288
SVW,Sparrevohn Lrrs Airport,Sparrevohn,US,United States,61.0971,-155.5748
SXQ,Soldotna Airport,Soldotna,US,United States,60.4751,-151.0396
SYA,Eareckson As Airport,Shemya,US,United States,52.7123,174.1136
TAL,Ralph M Calhoun Memorial Airport,Tanana,US,United States,65.1744,-152.1081
TNC,Tin City Lrrs Airport,Tin,US,United States,65.564,-167.9225
TOG,Togiak Airport,Togiak Village,US,United States,59.0536,-160.3968
TLJ,Tatalina Lrrs Airport,Takotna,US,United States,62.8949,-155.978
ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,US,United States,70.4671,-157.4357
AUK,Alakanuk Airport,Alakanuk,US,United States,62.6831,-164.7222
UMT,Umiat Airport,Umiat,US,United States,69.3711,-152.135
UNK,Unalakleet Airport,Unalakleet,US,United States,63.8885,-160.7991
VAK,Chevak Airport,Chevak,US,United States,61.5408,-165.6009
KVC,King Cove Airport,King Cove,US,United States,55.1164,-162.2665
VDZ,Valdez Pioneer Field,Valdez,US,United States,61.1342,-146.2448
VEE,Venetie Airport,Venetie,US,United States,67.0087,-146.3664
KVL,Kivalina Airport,Kivalina,US,United States,67.7361,-164.5635
WBQ,Beaver Airport,Beaver,US,United States,66.3622,-147.4065
SWD,Seward Airport,Seward,US,United States,60.1299,-149.4166
WRG,Wrangell Airport,Wrangell,US,United States,56.4843,-132.3698
AIN,Wainwright Airport,Wainwright,US,United States,70.638,-159.9948
WTK,Noatak Airport,Noatak,US,United States,67.5612,-162.9804
WWA,Wasilla Airport,Wasilla,US,United States,61.572,-149.5396
YAK,Yakutat Airport,Yakutat,US,United States,59.5033,-139.6603
CIS,Canton Airport,Abariringa,KI,Kiribati,-2.7681,-171.71
AKI,Akiak Airport,Akiak,US,United States,60.9029,-161.2306
AET,Allakaket Airport,Allakaket,US,United States,66.5518,-152.6222
NCN,Chenega Bay Airport,Chenega,US,United States,60.0786,-147.9947
CLP,Clarks Point Airport,Clarks Point,US,United States,58.8337,-158.5294
ELI,Elim Airport,Elim,US,United States,64.615,-162.2705
KNK,Kokhanok Airport,Kokhanok,US,United States,59.4333,-154.8026
KOT,Kotlik Airport,Kotlik,US,United States,63.0306,-163.5326
KYU,Koyukuk Airport,Koyukuk,US,United States,64.8758,-157.7304
KWT,Kwethluk Airport,Kwethluk,US,United States,60.7903,-161.4437
ORV,Robert/Bob/Curtis Memorial Airport,Noorvik,US,United States,66.8175,-161.0223
SKK,Shaktoolik Airport,Shaktoolik,US,United States,64.3711,-161.224
TKJ,Tok Junction Airport,Tok,US,United States,63.3295,-142.9537
WSN,South Naknek Nr 2 Airport,South Naknek,US,United States,58.7021,-157.0026
FYU,Fort Yukon Airport,Fort Yukon,US,United States,66.5724,-145.2463
ROP,Benjamin Taisacan Manglona International Airport,Rota Island,MP,Northern Mariana Islands,14.1743,145.2411
SPN,Francisco C Ada/Saipan International Airport,Saipan Island,MP,Northern Mariana Islands,15.1202,145.73
UAM,Andersen Afb Airport,Yigo,GU,Guam,13.5839,144.9301
GUM,Guam International Airport,Guam,GU,Guam,13.484,144.7971
TIQ,Tinian International Airport,Tinian Island,MP,Northern Mariana Islands,14.9992,145.6194
BKH,Barking Sands Pmrf Airport,Kekaha,US,United States,22.0228,-159.7851
HDH,Dillingham Airfield,Mokuleia,US,United States,21.5795,-158.1973
HHI,Wheeler Army Air Field,Wahiawa,US,United States,21.4814,-158.0378
HNM,Hana Airport,Hana,US,United States,20.7956,-156.0144
JHM,Kapalua Airport,Lahaina,US,United States,20.9629,-156.673
JRF,Kalaeloa (John Rodgers Field) Airport,Kapolei,US,United States,21.3074,-158.0703
KOA,Ellison Onizuka Kona International At Keahole Airport,Kailua/Kona,US,United States,19.7388,-156.0456
LIH,Lihue Airport,Lihue,US,United States,21.976,-159.339
LUP,Kalaupapa Airport,Kalaupapa,US,United States,21.211,-156.9736
MKK,Molokai Airport,Kaunakakai,US,United States,21.1529,-157.0963
MUE,Waimea-Kohala Airport,Kamuela,US,United States,20.0013,-155.6681
HNL,Daniel K Inouye International Airport,Honolulu,US,United States,21.3178,-157.9202
LNY,Lanai Airport,Lanai,US,United States,20.7856,-156.9514
OGG,Kahului Airport,Kahului,US,United States,20.8986,-156.4305
PAK,Port Allen Airport,Hanapepe,US,United States,21.8969,-159.6032
BSF,Bradshaw Army Airfield,Camp Pohakuloa,US,United States,19.76,-155.5538
ITO,Hilo International Airport,Hilo,US,United States,19.7203,-155.0485
UPP,Upolu Airport,Hawi,US,United States,20.2652,-155.8599
MAJ,Amata Kabua International Airport,Majuro Atoll,MH,Marshall Islands,7.065,171.272
KIA,Kaieteur International Airport,Kaieteur Falls,GY,Guyana,5.1728,-59.4915
KWA,Bucholz Army Air Field(Kwajalein Kmr)(Atoll) Airport,Kwajalein,MH,Marshall Islands,8.7201,167.7317
CXI,Cassidy International Airport,Banana,KI,Kiribati,1.9862,-157.35
TNV,Tabuaeran Island Airport,Tabuaeran Island,KI,Kiribati,3.8994,-159.389
MDY,Henderson Field,Midway Atoll,UM,United States Minor Outlying Islands,28.2015,-177.3813
PIZ,Point Lay Lrrs Airport,Point Lay,US,United States,69.7329,-163.0053
TKK,Chuuk International Airport,Weno Island,FM,"Micronesia, Federated States of",7.4619,151.843
PNI,Pohnpei International Airport,Pohnpei Island,FM,"Micronesia, Federated States of",6.9851,158.2098
ROR,Babelthuap/Koror Airport,Babelthuap Island,PW,Palau,7.3673,134.5443
KSA,Kosrae Airport,Kosrae,FM,"Micronesia, Federated States of",5.357,162.9584
YAP,Yap International Airport,Yap Island,FM,"Micronesia, Federated States of",9.4989,138.0825
AWK,Wake Island Airfield,Wake Island,UM,United States Minor Outlying Islands,19.2825,166.6367
KNH,Kinmen Airport,Shang-I,TW,"Taiwan, Province of China",24.4279,118.359
LZN,Matsu Nangan Airport,Nangang Island,TW,"Taiwan, Province of China",26.1598,119.958
TTT,Taitung Airport,Taitung,TW,"Taiwan, Province of China",22.755,121.102
GNI,Lyudao Airport,Lyudao,TW,"Taiwan, Province of China",22.6739,121.466
KHH,Kaohsiung International Airport,Kaohsiung,TW,"Taiwan, Province of China",22.5771,120.35
CYI,Chiayi Airport,Chiayi,TW,"Taiwan, Province of China",23.4618,120.393
HCN,Hengchun Airport,Hengchung,TW,"Taiwan, Province of China",22.0411,120.73
TXG,Taichung Airport,Taichung,TW,"Taiwan, Province of China",24.1863,120.654
KYD,Lanyu Airport,Orchid Island,TW,"Taiwan, Province of China",22.027,121.535
RMQ,Taichung Ching Chuang Kang Airport,Taichung,TW,"Taiwan, Province of China",24.2647,120.621
MFK,Matsu Beigan Airport,Beigan Island,TW,"Taiwan, Province of China",26.2242,120.003
TNN,Tainan Airport,Tainan,TW,"Taiwan, Province of China",22.9504,120.206
MZG,Makung Airport,Makung,TW,"Taiwan, Province of China",23.5687,119.628
PIF,Pingtung North Airport,Pingtung,TW,"Taiwan, Province of China",22.7002,120.482
TSA,Taipei Songshan Airport,Taipei,TW,"Taiwan, Province of China",25.0694,121.552
TPE,Taiwan Taoyuan International Airport,Taipei,TW,"Taiwan, Province of China",25.0777,121.233
WOT,Wang-an Airport,Wang-an,TW,"Taiwan, Province of China",23.3674,119.5028
HUN,Hualien Airport,Hualien,TW,"Taiwan, Province of China",24.0231,121.618
NRT,Narita International Airport,Tokyo,JP,Japan,35.7647,140.386
MMJ,Matsumoto Airport,Matsumoto,JP,Japan,36.1668,137.923
IBR,Hyakuri Airport,Omitama,JP,Japan,36.1811,140.415
KIX,Kansai International Airport,Osaka,JP,Japan,34.4273,135.244
SHM,Nanki Shirahama Airport,Shirahama,JP,Japan,33.6622,135.364
UKB,Kobe Airport,Kobe,JP,Japan,34.6328,135.224
TJH,Tajima Airport,Tajima,JP,Japan,35.5128,134.787
OBO,Tokachi-Obihiro Airport,Obihiro,JP,Japan,42.7333,143.217
CTS,New Chitose Airport,Chitose/Tomakomai,JP,Japan,42.7752,141.692
HKD,Hakodate Airport,Hakodate,JP,Japan,41.77,140.822
KUH,Kushiro Airport,Kushiro,JP,Japan,43.041,144.193
MMB,Memanbetsu Airport,Ozora,JP,Japan,43.8806,144.164
SHB,Nakashibetsu Airport,Nakashibetsu,JP,Japan,43.5775,144.96
OKD,Okadama Airport,Sapporo,JP,Japan,43.1161,141.38
WKJ,Wakkanai Airport,Wakkanai,JP,Japan,45.4042,141.801
IKI,Iki Airport,Iki,JP,Japan,33.749,129.785
